index,LAUS,FIPS_state,FIPS_county,county_state,year,labor_force,employed,unemployed,unemployment_rate,county,state
234,CN0610100000000,6.0,101.0,"Sutter County, CA",2003,39403.0,35017.0,4386.0,11.1,Sutter , CA
235,CN0610300000000,6.0,103.0,"Tehama County, CA",2003,25613.0,23658.0,1955.0,7.6,Tehama , CA
236,CN0610500000000,6.0,105.0,"Trinity County, CA",2003,5376.0,4815.0,561.0,10.4,Trinity , CA
237,CN0610700000000,6.0,107.0,"Tulare County, CA",2003,181161.0,159083.0,22078.0,12.2,Tulare , CA
238,CN0610900000000,6.0,109.0,"Tuolumne County, CA",2003,25295.0,23527.0,1768.0,7.0,Tuolumne , CA
239,CN0611100000000,6.0,111.0,"Ventura County, CA",2003,409668.0,386156.0,23512.0,5.7,Ventura , CA
240,CN0611300000000,6.0,113.0,"Yolo County, CA",2003,91289.0,85500.0,5789.0,6.3,Yolo , CA
241,CN0611500000000,6.0,115.0,"Yuba County, CA",2003,25183.0,22497.0,2686.0,10.7,Yuba , CA
242,CN0800100000000,8.0,1.0,"Adams County, CO",2003,200583.0,186573.0,14010.0,7.0,Adams , CO
243,CN0800300000000,8.0,3.0,"Alamosa County, CO",2003,8190.0,7724.0,466.0,5.7,Alamosa , CO
244,CN0800500000000,8.0,5.0,"Arapahoe County, CO",2003,291896.0,274121.0,17775.0,6.1,Arapahoe , CO
245,CN0800700000000,8.0,7.0,"Archuleta County, CO",2003,5589.0,5268.0,321.0,5.7,Archuleta , CO
246,CN0800900000000,8.0,9.0,"Baca County, CO",2003,2374.0,2287.0,87.0,3.7,Baca , CO
247,CN0801100000000,8.0,11.0,"Bent County, CO",2003,2413.0,2230.0,183.0,7.6,Bent , CO
248,CN0801300000000,8.0,13.0,"Boulder County, CO",2003,164483.0,155291.0,9192.0,5.6,Boulder , CO
249,CN0801400000000,8.0,14.0,"Broomfield County/city, CO",2003,23707.0,22230.0,1477.0,6.2,Broomfield , CO
250,CN0801500000000,8.0,15.0,"Chaffee County, CO",2003,7813.0,7373.0,440.0,5.6,Chaffee , CO
251,CN0801700000000,8.0,17.0,"Cheyenne County, CO",2003,1287.0,1243.0,44.0,3.4,Cheyenne , CO
252,CN0801900000000,8.0,19.0,"Clear Creek County, CO",2003,6012.0,5682.0,330.0,5.5,Clear Creek , CO
253,CN0802100000000,8.0,21.0,"Conejos County, CO",2003,3759.0,3499.0,260.0,6.9,Conejos , CO
254,CN0802300000000,8.0,23.0,"Costilla County, CO",2003,1333.0,1198.0,135.0,10.1,Costilla , CO
255,CN0802500000000,8.0,25.0,"Crowley County, CO",2003,1604.0,1467.0,137.0,8.5,Crowley , CO
256,CN0802700000000,8.0,27.0,"Custer County, CO",2003,1967.0,1868.0,99.0,5.0,Custer , CO
257,CN0802900000000,8.0,29.0,"Delta County, CO",2003,14094.0,13273.0,821.0,5.8,Delta , CO
258,CN0803100000000,8.0,31.0,"Denver County/city, CO",2003,302578.0,281272.0,21306.0,7.0,Denver , CO
259,CN0803300000000,8.0,33.0,"Dolores County, CO",2003,987.0,907.0,80.0,8.1,Dolores , CO
260,CN0803500000000,8.0,35.0,"Douglas County, CO",2003,128710.0,122091.0,6619.0,5.1,Douglas , CO
261,CN0803700000000,8.0,37.0,"Eagle County, CO",2003,26188.0,24960.0,1228.0,4.7,Eagle , CO
262,CN0803900000000,8.0,39.0,"Elbert County, CO",2003,12572.0,11894.0,678.0,5.4,Elbert , CO
263,CN0804100000000,8.0,41.0,"El Paso County, CO",2003,279948.0,262889.0,17059.0,6.1,El Paso , CO
264,CN0804300000000,8.0,43.0,"Fremont County, CO",2003,18572.0,17202.0,1370.0,7.4,Fremont , CO
265,CN0804500000000,8.0,45.0,"Garfield County, CO",2003,26980.0,25668.0,1312.0,4.9,Garfield , CO
266,CN0804700000000,8.0,47.0,"Gilpin County, CO",2003,3297.0,3107.0,190.0,5.8,Gilpin , CO
267,CN0804900000000,8.0,49.0,"Grand County, CO",2003,8417.0,8072.0,345.0,4.1,Grand , CO
268,CN0805100000000,8.0,51.0,"Gunnison County, CO",2003,8357.0,7964.0,393.0,4.7,Gunnison , CO
269,CN0805300000000,8.0,53.0,"Hinsdale County, CO",2003,610.0,585.0,25.0,4.1,Hinsdale , CO
270,CN0805500000000,8.0,55.0,"Huerfano County, CO",2003,3354.0,3073.0,281.0,8.4,Huerfano , CO
271,CN0805700000000,8.0,57.0,"Jackson County, CO",2003,1074.0,1020.0,54.0,5.0,Jackson , CO
272,CN0805900000000,8.0,59.0,"Jefferson County, CO",2003,305664.0,288127.0,17537.0,5.7,Jefferson , CO
273,CN0806100000000,8.0,61.0,"Kiowa County, CO",2003,865.0,821.0,44.0,5.1,Kiowa , CO
274,CN0806300000000,8.0,63.0,"Kit Carson County, CO",2003,4241.0,4060.0,181.0,4.3,Kit Carson , CO
275,CN0806500000000,8.0,65.0,"Lake County, CO",2003,3791.0,3562.0,229.0,6.0,Lake , CO
276,CN0806700000000,8.0,67.0,"La Plata County, CO",2003,26612.0,25447.0,1165.0,4.4,La Plata , CO
277,CN0806900000000,8.0,69.0,"Larimer County, CO",2003,159187.0,151297.0,7890.0,5.0,Larimer , CO
278,CN0807100000000,8.0,71.0,"Las Animas County, CO",2003,7847.0,7385.0,462.0,5.9,Las Animas , CO
279,CN0807300000000,8.0,73.0,"Lincoln County, CO",2003,3001.0,2870.0,131.0,4.4,Lincoln , CO
280,CN0807500000000,8.0,75.0,"Logan County, CO",2003,10886.0,10433.0,453.0,4.2,Logan , CO
281,CN0807700000000,8.0,77.0,"Mesa County, CO",2003,66826.0,63199.0,3627.0,5.4,Mesa , CO
282,CN0807900000000,8.0,79.0,"Mineral County, CO",2003,445.0,423.0,22.0,4.9,Mineral , CO
283,CN0808100000000,8.0,81.0,"Moffat County, CO",2003,7545.0,7116.0,429.0,5.7,Moffat , CO
284,CN0808300000000,8.0,83.0,"Montezuma County, CO",2003,12283.0,11577.0,706.0,5.7,Montezuma , CO
285,CN0808500000000,8.0,85.0,"Montrose County, CO",2003,18219.0,17168.0,1051.0,5.8,Montrose , CO
286,CN0808700000000,8.0,87.0,"Morgan County, CO",2003,14134.0,13472.0,662.0,4.7,Morgan , CO
287,CN0808900000000,8.0,89.0,"Otero County, CO",2003,9267.0,8675.0,592.0,6.4,Otero , CO
288,CN0809100000000,8.0,91.0,"Ouray County, CO",2003,2442.0,2335.0,107.0,4.4,Ouray , CO
289,CN0809300000000,8.0,93.0,"Park County, CO",2003,9363.0,8860.0,503.0,5.4,Park , CO
290,CN0809500000000,8.0,95.0,"Phillips County, CO",2003,2352.0,2263.0,89.0,3.8,Phillips , CO
291,CN0809700000000,8.0,97.0,"Pitkin County, CO",2003,10192.0,9672.0,520.0,5.1,Pitkin , CO
292,CN0809900000000,8.0,99.0,"Prowers County, CO",2003,7221.0,6867.0,354.0,4.9,Prowers , CO
293,CN0810100000000,8.0,101.0,"Pueblo County, CO",2003,68640.0,63637.0,5003.0,7.3,Pueblo , CO
294,CN0810300000000,8.0,103.0,"Rio Blanco County, CO",2003,3554.0,3416.0,138.0,3.9,Rio Blanco , CO
295,CN0810500000000,8.0,105.0,"Rio Grande County, CO",2003,6432.0,6053.0,379.0,5.9,Rio Grande , CO
296,CN0810700000000,8.0,107.0,"Routt County, CO",2003,13712.0,13103.0,609.0,4.4,Routt , CO
297,CN0810900000000,8.0,109.0,"Saguache County, CO",2003,3043.0,2838.0,205.0,6.7,Saguache , CO
298,CN0811100000000,8.0,111.0,"San Juan County, CO",2003,609.0,570.0,39.0,6.4,San Juan , CO
299,CN0811300000000,8.0,113.0,"San Miguel County, CO",2003,4918.0,4648.0,270.0,5.5,San Miguel , CO
300,CN0811500000000,8.0,115.0,"Sedgwick County, CO",2003,1516.0,1451.0,65.0,4.3,Sedgwick , CO
301,CN0811700000000,8.0,117.0,"Summit County, CO",2003,15881.0,15133.0,748.0,4.7,Summit , CO
302,CN0811900000000,8.0,119.0,"Teller County, CO",2003,12444.0,11685.0,759.0,6.1,Teller , CO
303,CN0812100000000,8.0,121.0,"Washington County, CO",2003,2753.0,2657.0,96.0,3.5,Washington , CO
304,CN0812300000000,8.0,123.0,"Weld County, CO",2003,105619.0,99557.0,6062.0,5.7,Weld , CO
305,CN0812500000000,8.0,125.0,"Yuma County, CO",2003,5980.0,5798.0,182.0,3.0,Yuma , CO
306,CN0900100000000,9.0,1.0,"Fairfield County, CT",2003,452081.0,429839.0,22242.0,4.9,Fairfield , CT
307,CN0900300000000,9.0,3.0,"Hartford County, CT",2003,435069.0,408956.0,26113.0,6.0,Hartford , CT
308,CN0900500000000,9.0,5.0,"Litchfield County, CT",2003,101455.0,96380.0,5075.0,5.0,Litchfield , CT
309,CN0900700000000,9.0,7.0,"Middlesex County, CT",2003,88091.0,83898.0,4193.0,4.8,Middlesex , CT
310,CN0900900000000,9.0,9.0,"New Haven County, CT",2003,426501.0,401675.0,24826.0,5.8,New Haven , CT
311,CN0901100000000,9.0,11.0,"New London County, CT",2003,142276.0,135389.0,6887.0,4.8,New London , CT
312,CN0901300000000,9.0,13.0,"Tolland County, CT",2003,79032.0,75590.0,3442.0,4.4,Tolland , CT
313,CN0901500000000,9.0,15.0,"Windham County, CT",2003,59753.0,56196.0,3557.0,6.0,Windham , CT
314,CN1000100000000,10.0,1.0,"Kent County, DE",2003,66965.0,64113.0,2852.0,4.3,Kent , DE
315,CN1000300000000,10.0,3.0,"New Castle County, DE",2003,265814.0,254061.0,11753.0,4.4,New Castle , DE
316,CN1000500000000,10.0,5.0,"Sussex County, DE",2003,82382.0,79298.0,3084.0,3.7,Sussex , DE
318,CN1200100000000,12.0,1.0,"Alachua County, FL",2003,119087.0,114641.0,4446.0,3.7,Alachua , FL
319,CN1200300000000,12.0,3.0,"Baker County, FL",2003,10426.0,9922.0,504.0,4.8,Baker , FL
320,CN1200500000000,12.0,5.0,"Bay County, FL",2003,75980.0,71922.0,4058.0,5.3,Bay , FL
321,CN1200700000000,12.0,7.0,"Bradford County, FL",2003,11322.0,10855.0,467.0,4.1,Bradford , FL
322,CN1200900000000,12.0,9.0,"Brevard County, FL",2003,242235.0,229392.0,12843.0,5.3,Brevard , FL
323,CN1201100000000,12.0,11.0,"Broward County, FL",2003,905406.0,855456.0,49950.0,5.5,Broward , FL
324,CN1201300000000,12.0,13.0,"Calhoun County, FL",2003,5337.0,5073.0,264.0,4.9,Calhoun , FL
325,CN1201500000000,12.0,15.0,"Charlotte County, FL",2003,59862.0,56570.0,3292.0,5.5,Charlotte , FL
326,CN1201700000000,12.0,17.0,"Citrus County, FL",2003,47248.0,44264.0,2984.0,6.3,Citrus , FL
327,CN1201900000000,12.0,19.0,"Clay County, FL",2003,78118.0,74524.0,3594.0,4.6,Clay , FL
328,CN1202100000000,12.0,21.0,"Collier County, FL",2003,133208.0,126494.0,6714.0,5.0,Collier , FL
329,CN1202300000000,12.0,23.0,"Columbia County, FL",2003,26626.0,25345.0,1281.0,4.8,Columbia , FL
330,CN1202700000000,12.0,27.0,"DeSoto County, FL",2003,13780.0,12981.0,799.0,5.8,DeSoto , FL
331,CN1202900000000,12.0,29.0,"Dixie County, FL",2003,5592.0,5300.0,292.0,5.2,Dixie , FL
332,CN1203100000000,12.0,31.0,"Duval County, FL",2003,408062.0,385700.0,22362.0,5.5,Duval , FL
333,CN1203300000000,12.0,33.0,"Escambia County, FL",2003,131277.0,124650.0,6627.0,5.0,Escambia , FL
334,CN1203500000000,12.0,35.0,"Flagler County, FL",2003,24930.0,23489.0,1441.0,5.8,Flagler , FL
335,CN1203700000000,12.0,37.0,"Franklin County, FL",2003,4955.0,4732.0,223.0,4.5,Franklin , FL
336,CN1203900000000,12.0,39.0,"Gadsden County, FL",2003,19737.0,18699.0,1038.0,5.3,Gadsden , FL
337,CN1204100000000,12.0,41.0,"Gilchrist County, FL",2003,6984.0,6673.0,311.0,4.5,Gilchrist , FL
338,CN1204300000000,12.0,43.0,"Glades County, FL",2003,4499.0,4245.0,254.0,5.6,Glades , FL
339,CN1204500000000,12.0,45.0,"Gulf County, FL",2003,5842.0,5561.0,281.0,4.8,Gulf , FL
340,CN1204700000000,12.0,47.0,"Hamilton County, FL",2003,4517.0,4266.0,251.0,5.6,Hamilton , FL
341,CN1204900000000,12.0,49.0,"Hardee County, FL",2003,11115.0,10364.0,751.0,6.8,Hardee , FL
342,CN1205100000000,12.0,51.0,"Hendry County, FL",2003,17176.0,15696.0,1480.0,8.6,Hendry , FL
343,CN1205300000000,12.0,53.0,"Hernando County, FL",2003,52747.0,49323.0,3424.0,6.5,Hernando , FL
344,CN1205500000000,12.0,55.0,"Highlands County, FL",2003,37938.0,35768.0,2170.0,5.7,Highlands , FL
345,CN1205700000000,12.0,57.0,"Hillsborough County, FL",2003,550232.0,521627.0,28605.0,5.2,Hillsborough , FL
346,CN1205900000000,12.0,59.0,"Holmes County, FL",2003,7744.0,7363.0,381.0,4.9,Holmes , FL
347,CN1206100000000,12.0,61.0,"Indian River County, FL",2003,56163.0,52242.0,3921.0,7.0,Indian River , FL
348,CN1206300000000,12.0,63.0,"Jackson County, FL",2003,20181.0,19309.0,872.0,4.3,Jackson , FL
349,CN1206500000000,12.0,65.0,"Jefferson County, FL",2003,6511.0,6223.0,288.0,4.4,Jefferson , FL
350,CN1206700000000,12.0,67.0,"Lafayette County, FL",2003,2804.0,2686.0,118.0,4.2,Lafayette , FL
351,CN1206900000000,12.0,69.0,"Lake County, FL",2003,103685.0,98199.0,5486.0,5.3,Lake , FL
352,CN1207100000000,12.0,71.0,"Lee County, FL",2003,237744.0,226562.0,11182.0,4.7,Lee , FL
353,CN1207300000000,12.0,73.0,"Leon County, FL",2003,134093.0,128524.0,5569.0,4.2,Leon , FL
354,CN1207500000000,12.0,75.0,"Levy County, FL",2003,15251.0,14419.0,832.0,5.5,Levy , FL
355,CN1207700000000,12.0,77.0,"Liberty County, FL",2003,3026.0,2911.0,115.0,3.8,Liberty , FL
356,CN1207900000000,12.0,79.0,"Madison County, FL",2003,7212.0,6845.0,367.0,5.1,Madison , FL
357,CN1208100000000,12.0,81.0,"Manatee County, FL",2003,136093.0,129549.0,6544.0,4.8,Manatee , FL
358,CN1208300000000,12.0,83.0,"Marion County, FL",2003,114386.0,108099.0,6287.0,5.5,Marion , FL
359,CN1208500000000,12.0,85.0,"Martin County, FL",2003,61161.0,57777.0,3384.0,5.5,Martin , FL
360,CN1208600000000,12.0,86.0,"Miami-Dade County, FL",2003,1083791.0,1034235.0,49556.0,4.6,Miami-Dade , FL
361,CN1208700000000,12.0,87.0,"Monroe County, FL",2003,46720.0,45131.0,1589.0,3.4,Monroe , FL
362,CN1208900000000,12.0,89.0,"Nassau County, FL",2003,30704.0,29203.0,1501.0,4.9,Nassau , FL
363,CN1209100000000,12.0,91.0,"Okaloosa County, FL",2003,88742.0,85403.0,3339.0,3.8,Okaloosa , FL
364,CN1209300000000,12.0,93.0,"Okeechobee County, FL",2003,16219.0,15118.0,1101.0,6.8,Okeechobee , FL
365,CN1209500000000,12.0,95.0,"Orange County, FL",2003,514061.0,486989.0,27072.0,5.3,Orange , FL
366,CN1209700000000,12.0,97.0,"Osceola County, FL",2003,102110.0,96488.0,5622.0,5.5,Osceola , FL
367,CN1209900000000,12.0,99.0,"Palm Beach County, FL",2003,585815.0,551385.0,34430.0,5.9,Palm Beach , FL
368,CN1210100000000,12.0,101.0,"Pasco County, FL",2003,163533.0,154113.0,9420.0,5.8,Pasco , FL
369,CN1210300000000,12.0,103.0,"Pinellas County, FL",2003,460833.0,435958.0,24875.0,5.4,Pinellas , FL
370,CN1210500000000,12.0,105.0,"Polk County, FL",2003,239924.0,226315.0,13609.0,5.7,Polk , FL
371,CN1210700000000,12.0,107.0,"Putnam County, FL",2003,30712.0,28960.0,1752.0,5.7,Putnam , FL
372,CN1210900000000,12.0,109.0,"St. Johns County, FL",2003,72616.0,69518.0,3098.0,4.3,St. Johns , FL
373,CN1211100000000,12.0,111.0,"St. Lucie County, FL",2003,98471.0,91824.0,6647.0,6.8,St. Lucie , FL
374,CN1211300000000,12.0,113.0,"Santa Rosa County, FL",2003,60030.0,57230.0,2800.0,4.7,Santa Rosa , FL
375,CN1211500000000,12.0,115.0,"Sarasota County, FL",2003,160918.0,153394.0,7524.0,4.7,Sarasota , FL
376,CN1211700000000,12.0,117.0,"Seminole County, FL",2003,214905.0,203760.0,11145.0,5.2,Seminole , FL
377,CN1211900000000,12.0,119.0,"Sumter County, FL",2003,19493.0,18461.0,1032.0,5.3,Sumter , FL
378,CN1212100000000,12.0,121.0,"Suwannee County, FL",2003,16084.0,15331.0,753.0,4.7,Suwannee , FL
379,CN1212300000000,12.0,123.0,"Taylor County, FL",2003,8220.0,7662.0,558.0,6.8,Taylor , FL
380,CN1212500000000,12.0,125.0,"Union County, FL",2003,4858.0,4673.0,185.0,3.8,Union , FL
381,CN1212700000000,12.0,127.0,"Volusia County, FL",2003,226951.0,214968.0,11983.0,5.3,Volusia , FL
382,CN1212900000000,12.0,129.0,"Wakulla County, FL",2003,13117.0,12562.0,555.0,4.2,Wakulla , FL
383,CN1213100000000,12.0,131.0,"Walton County, FL",2003,22749.0,21875.0,874.0,3.8,Walton , FL
384,CN1213300000000,12.0,133.0,"Washington County, FL",2003,8832.0,8356.0,476.0,5.4,Washington , FL
385,CN1300100000000,13.0,1.0,"Appling County, GA",2003,8200.0,7652.0,548.0,6.7,Appling , GA
386,CN1300300000000,13.0,3.0,"Atkinson County, GA",2003,3495.0,3284.0,211.0,6.0,Atkinson , GA
387,CN1300500000000,13.0,5.0,"Bacon County, GA",2003,4295.0,4063.0,232.0,5.4,Bacon , GA
388,CN1300700000000,13.0,7.0,"Baker County, GA",2003,1851.0,1761.0,90.0,4.9,Baker , GA
389,CN1300900000000,13.0,9.0,"Baldwin County, GA",2003,19930.0,18992.0,938.0,4.7,Baldwin , GA
390,CN1301100000000,13.0,11.0,"Banks County, GA",2003,8333.0,8011.0,322.0,3.9,Banks , GA
391,CN1301300000000,13.0,13.0,"Barrow County, GA",2003,27438.0,26136.0,1302.0,4.7,Barrow , GA
392,CN1301500000000,13.0,15.0,"Bartow County, GA",2003,42706.0,40447.0,2259.0,5.3,Bartow , GA
393,CN1301700000000,13.0,17.0,"Ben Hill County, GA",2003,7762.0,7243.0,519.0,6.7,Ben Hill , GA
394,CN1301900000000,13.0,19.0,"Berrien County, GA",2003,8465.0,8175.0,290.0,3.4,Berrien , GA
395,CN1302100000000,13.0,21.0,"Bibb County, GA",2003,71971.0,68488.0,3483.0,4.8,Bibb , GA
396,CN1302300000000,13.0,23.0,"Bleckley County, GA",2003,5311.0,5047.0,264.0,5.0,Bleckley , GA
397,CN1302500000000,13.0,25.0,"Brantley County, GA",2003,7195.0,6806.0,389.0,5.4,Brantley , GA
398,CN1302700000000,13.0,27.0,"Brooks County, GA",2003,7997.0,7727.0,270.0,3.4,Brooks , GA
399,CN1302900000000,13.0,29.0,"Bryan County, GA",2003,13183.0,12708.0,475.0,3.6,Bryan , GA
400,CN1303100000000,13.0,31.0,"Bulloch County, GA",2003,29120.0,27895.0,1225.0,4.2,Bulloch , GA
401,CN1303300000000,13.0,33.0,"Burke County, GA",2003,9964.0,9139.0,825.0,8.3,Burke , GA
402,CN1303500000000,13.0,35.0,"Butts County, GA",2003,9576.0,9077.0,499.0,5.2,Butts , GA
403,CN1303700000000,13.0,37.0,"Calhoun County, GA",2003,2454.0,2294.0,160.0,6.5,Calhoun , GA
404,CN1303900000000,13.0,39.0,"Camden County, GA",2003,18756.0,17745.0,1011.0,5.4,Camden , GA
405,CN1304300000000,13.0,43.0,"Candler County, GA",2003,4162.0,3980.0,182.0,4.4,Candler , GA
406,CN1304500000000,13.0,45.0,"Carroll County, GA",2003,47729.0,45255.0,2474.0,5.2,Carroll , GA
407,CN1304700000000,13.0,47.0,"Catoosa County, GA",2003,32863.0,31775.0,1088.0,3.3,Catoosa , GA
408,CN1304900000000,13.0,49.0,"Charlton County, GA",2003,4243.0,4014.0,229.0,5.4,Charlton , GA
409,CN1305100000000,13.0,51.0,"Chatham County, GA",2003,116179.0,111181.0,4998.0,4.3,Chatham , GA
410,CN1305300000000,13.0,53.0,"Chattahoochee County, GA",2003,2748.0,2523.0,225.0,8.2,Chattahoochee , GA
411,CN1305500000000,13.0,55.0,"Chattooga County, GA",2003,11335.0,10836.0,499.0,4.4,Chattooga , GA
412,CN1305700000000,13.0,57.0,"Cherokee County, GA",2003,91178.0,87455.0,3723.0,4.1,Cherokee , GA
413,CN1305900000000,13.0,59.0,"Clarke County, GA",2003,57142.0,54998.0,2144.0,3.8,Clarke , GA
414,CN1306100000000,13.0,61.0,"Clay County, GA",2003,1536.0,1468.0,68.0,4.4,Clay , GA
415,CN1306300000000,13.0,63.0,"Clayton County, GA",2003,131772.0,123982.0,7790.0,5.9,Clayton , GA
416,CN1306500000000,13.0,65.0,"Clinch County, GA",2003,2426.0,2284.0,142.0,5.9,Clinch , GA
417,CN1306700000000,13.0,67.0,"Cobb County, GA",2003,361172.0,345198.0,15974.0,4.4,Cobb , GA
418,CN1306900000000,13.0,69.0,"Coffee County, GA",2003,17318.0,16114.0,1204.0,7.0,Coffee , GA
419,CN1307100000000,13.0,71.0,"Colquitt County, GA",2003,18303.0,17337.0,966.0,5.3,Colquitt , GA
420,CN1307300000000,13.0,73.0,"Columbia County, GA",2003,52446.0,50601.0,1845.0,3.5,Columbia , GA
421,CN1307500000000,13.0,75.0,"Cook County, GA",2003,7032.0,6661.0,371.0,5.3,Cook , GA
422,CN1307700000000,13.0,77.0,"Coweta County, GA",2003,51879.0,49526.0,2353.0,4.5,Coweta , GA
423,CN1307900000000,13.0,79.0,"Crawford County, GA",2003,6095.0,5806.0,289.0,4.7,Crawford , GA
424,CN1308100000000,13.0,81.0,"Crisp County, GA",2003,9527.0,8982.0,545.0,5.7,Crisp , GA
425,CN1308300000000,13.0,83.0,"Dade County, GA",2003,8286.0,7932.0,354.0,4.3,Dade , GA
426,CN1308500000000,13.0,85.0,"Dawson County, GA",2003,9731.0,9352.0,379.0,3.9,Dawson , GA
427,CN1308700000000,13.0,87.0,"Decatur County, GA",2003,12160.0,11470.0,690.0,5.7,Decatur , GA
428,CN1308900000000,13.0,89.0,"DeKalb County, GA",2003,366983.0,346963.0,20020.0,5.5,DeKalb , GA
429,CN1309100000000,13.0,91.0,"Dodge County, GA",2003,8753.0,8290.0,463.0,5.3,Dodge , GA
430,CN1309300000000,13.0,93.0,"Dooly County, GA",2003,4749.0,4464.0,285.0,6.0,Dooly , GA
431,CN1309500000000,13.0,95.0,"Dougherty County, GA",2003,41489.0,39134.0,2355.0,5.7,Dougherty , GA
432,CN1309700000000,13.0,97.0,"Douglas County, GA",2003,53789.0,51241.0,2548.0,4.7,Douglas , GA
433,CN1309900000000,13.0,99.0,"Early County, GA",2003,5864.0,5530.0,334.0,5.7,Early , GA
434,CN1310100000000,13.0,101.0,"Echols County, GA",2003,2114.0,2049.0,65.0,3.1,Echols , GA
435,CN1310300000000,13.0,103.0,"Effingham County, GA",2003,22030.0,21165.0,865.0,3.9,Effingham , GA
436,CN1310500000000,13.0,105.0,"Elbert County, GA",2003,10190.0,9605.0,585.0,5.7,Elbert , GA
437,CN1310700000000,13.0,107.0,"Emanuel County, GA",2003,10448.0,9929.0,519.0,5.0,Emanuel , GA
438,CN1310900000000,13.0,109.0,"Evans County, GA",2003,4765.0,4565.0,200.0,4.2,Evans , GA
439,CN1311100000000,13.0,111.0,"Fannin County, GA",2003,9643.0,9032.0,611.0,6.3,Fannin , GA
440,CN1311300000000,13.0,113.0,"Fayette County, GA",2003,50383.0,48525.0,1858.0,3.7,Fayette , GA
441,CN1311500000000,13.0,115.0,"Floyd County, GA",2003,49057.0,46768.0,2289.0,4.7,Floyd , GA
442,CN1311700000000,13.0,117.0,"Forsyth County, GA",2003,67047.0,64525.0,2522.0,3.8,Forsyth , GA
443,CN1311900000000,13.0,119.0,"Franklin County, GA",2003,10342.0,9792.0,550.0,5.3,Franklin , GA
444,CN1312100000000,13.0,121.0,"Fulton County, GA",2003,445338.0,421444.0,23894.0,5.4,Fulton , GA
445,CN1312300000000,13.0,123.0,"Gilmer County, GA",2003,12593.0,12055.0,538.0,4.3,Gilmer , GA
446,CN1312500000000,13.0,125.0,"Glascock County, GA",2003,1201.0,1141.0,60.0,5.0,Glascock , GA
447,CN1312700000000,13.0,127.0,"Glynn County, GA",2003,36363.0,34899.0,1464.0,4.0,Glynn , GA
448,CN1312900000000,13.0,129.0,"Gordon County, GA",2003,24904.0,23731.0,1173.0,4.7,Gordon , GA
449,CN1313100000000,13.0,131.0,"Grady County, GA",2003,11135.0,10629.0,506.0,4.5,Grady , GA
450,CN1313300000000,13.0,133.0,"Greene County, GA",2003,6467.0,6054.0,413.0,6.4,Greene , GA
451,CN1313500000000,13.0,135.0,"Gwinnett County, GA",2003,371758.0,355315.0,16443.0,4.4,Gwinnett , GA
452,CN1313700000000,13.0,137.0,"Habersham County, GA",2003,19365.0,18590.0,775.0,4.0,Habersham , GA
453,CN1313900000000,13.0,139.0,"Hall County, GA",2003,79352.0,76163.0,3189.0,4.0,Hall , GA
454,CN1314100000000,13.0,141.0,"Hancock County, GA",2003,3378.0,3128.0,250.0,7.4,Hancock , GA
455,CN1314300000000,13.0,143.0,"Haralson County, GA",2003,12494.0,11881.0,613.0,4.9,Haralson , GA
456,CN1314500000000,13.0,145.0,"Harris County, GA",2003,14334.0,13809.0,525.0,3.7,Harris , GA
457,CN1314700000000,13.0,147.0,"Hart County, GA",2003,10972.0,10416.0,556.0,5.1,Hart , GA
458,CN1314900000000,13.0,149.0,"Heard County, GA",2003,4941.0,4636.0,305.0,6.2,Heard , GA
459,CN1315100000000,13.0,151.0,"Henry County, GA",2003,79163.0,75731.0,3432.0,4.3,Henry , GA
460,CN1315300000000,13.0,153.0,"Houston County, GA",2003,59021.0,56840.0,2181.0,3.7,Houston , GA
461,CN1315500000000,13.0,155.0,"Irwin County, GA",2003,4432.0,4166.0,266.0,6.0,Irwin , GA
462,CN1315700000000,13.0,157.0,"Jackson County, GA",2003,22844.0,21805.0,1039.0,4.5,Jackson , GA
463,CN1315900000000,13.0,159.0,"Jasper County, GA",2003,6037.0,5727.0,310.0,5.1,Jasper , GA
464,CN1316100000000,13.0,161.0,"Jeff Davis County, GA",2003,5629.0,5200.0,429.0,7.6,Jeff Davis , GA
465,CN1316300000000,13.0,163.0,"Jefferson County, GA",2003,6918.0,6352.0,566.0,8.2,Jefferson , GA
466,CN1316500000000,13.0,165.0,"Jenkins County, GA",2003,3410.0,3198.0,212.0,6.2,Jenkins , GA
467,CN1316700000000,13.0,167.0,"Johnson County, GA",2003,3662.0,3406.0,256.0,7.0,Johnson , GA
468,CN1316900000000,13.0,169.0,"Jones County, GA",2003,12881.0,12372.0,509.0,4.0,Jones , GA
469,CN1317100000000,13.0,171.0,"Lamar County, GA",2003,7740.0,7328.0,412.0,5.3,Lamar , GA
470,CN1317300000000,13.0,173.0,"Lanier County, GA",2003,3637.0,3509.0,128.0,3.5,Lanier , GA
