index,LAUS,FIPS_state,FIPS_county,county_state,year,labor_force,employed,unemployed,unemployment_rate,county,state
263,CN0804100000000,8.0,41.0,"El Paso County, CO",2005,289307,274069,15238,5.3,El Paso , CO
264,CN0804300000000,8.0,43.0,"Fremont County, CO",2005,19249,18067,1182,6.1,Fremont , CO
265,CN0804500000000,8.0,45.0,"Garfield County, CO",2005,29793,28683,1110,3.7,Garfield , CO
266,CN0804700000000,8.0,47.0,"Gilpin County, CO",2005,3337,3177,160,4.8,Gilpin , CO
267,CN0804900000000,8.0,49.0,"Grand County, CO",2005,8387,8047,340,4.1,Grand , CO
268,CN0805100000000,8.0,51.0,"Gunnison County, CO",2005,9008,8655,353,3.9,Gunnison , CO
269,CN0805300000000,8.0,53.0,"Hinsdale County, CO",2005,597,580,17,2.8,Hinsdale , CO
270,CN0805500000000,8.0,55.0,"Huerfano County, CO",2005,3257,3005,252,7.7,Huerfano , CO
271,CN0805700000000,8.0,57.0,"Jackson County, CO",2005,1135,1090,45,4,Jackson , CO
272,CN0805900000000,8.0,59.0,"Jefferson County, CO",2005,304514,289606,14908,4.9,Jefferson , CO
273,CN0806100000000,8.0,61.0,"Kiowa County, CO",2005,877,841,36,4.1,Kiowa , CO
274,CN0806300000000,8.0,63.0,"Kit Carson County, CO",2005,4341,4193,148,3.4,Kit Carson , CO
275,CN0806500000000,8.0,65.0,"Lake County, CO",2005,3925,3732,193,4.9,Lake , CO
276,CN0806700000000,8.0,67.0,"La Plata County, CO",2005,29763,28637,1126,3.8,La Plata , CO
277,CN0806900000000,8.0,69.0,"Larimer County, CO",2005,165944,158693,7251,4.4,Larimer , CO
278,CN0807100000000,8.0,71.0,"Las Animas County, CO",2005,8121,7713,408,5,Las Animas , CO
279,CN0807300000000,8.0,73.0,"Lincoln County, CO",2005,3025,2902,123,4.1,Lincoln , CO
280,CN0807500000000,8.0,75.0,"Logan County, CO",2005,10613,10189,424,4,Logan , CO
281,CN0807700000000,8.0,77.0,"Mesa County, CO",2005,70811,67350,3461,4.9,Mesa , CO
282,CN0807900000000,8.0,79.0,"Mineral County, CO",2005,459,436,23,5,Mineral , CO
283,CN0808100000000,8.0,81.0,"Moffat County, CO",2005,7832,7484,348,4.4,Moffat , CO
284,CN0808300000000,8.0,83.0,"Montezuma County, CO",2005,12859,12188,671,5.2,Montezuma , CO
285,CN0808500000000,8.0,85.0,"Montrose County, CO",2005,19741,18813,928,4.7,Montrose , CO
286,CN0808700000000,8.0,87.0,"Morgan County, CO",2005,14282,13675,607,4.3,Morgan , CO
287,CN0808900000000,8.0,89.0,"Otero County, CO",2005,9323,8730,593,6.4,Otero , CO
288,CN0809100000000,8.0,91.0,"Ouray County, CO",2005,2934,2833,101,3.4,Ouray , CO
289,CN0809300000000,8.0,93.0,"Park County, CO",2005,9638,9186,452,4.7,Park , CO
290,CN0809500000000,8.0,95.0,"Phillips County, CO",2005,2277,2198,79,3.5,Phillips , CO
291,CN0809700000000,8.0,97.0,"Pitkin County, CO",2005,11083,10641,442,4,Pitkin , CO
292,CN0809900000000,8.0,99.0,"Prowers County, CO",2005,7437,7086,351,4.7,Prowers , CO
293,CN0810100000000,8.0,101.0,"Pueblo County, CO",2005,69326,64606,4720,6.8,Pueblo , CO
294,CN0810300000000,8.0,103.0,"Rio Blanco County, CO",2005,3979,3840,139,3.5,Rio Blanco , CO
295,CN0810500000000,8.0,105.0,"Rio Grande County, CO",2005,6520,6141,379,5.8,Rio Grande , CO
296,CN0810700000000,8.0,107.0,"Routt County, CO",2005,14515,13984,531,3.7,Routt , CO
297,CN0810900000000,8.0,109.0,"Saguache County, CO",2005,3074,2844,230,7.5,Saguache , CO
298,CN0811100000000,8.0,111.0,"San Juan County, CO",2005,508,471,37,7.3,San Juan , CO
299,CN0811300000000,8.0,113.0,"San Miguel County, CO",2005,5210,4989,221,4.2,San Miguel , CO
300,CN0811500000000,8.0,115.0,"Sedgwick County, CO",2005,1617,1567,50,3.1,Sedgwick , CO
301,CN0811700000000,8.0,117.0,"Summit County, CO",2005,16264,15649,615,3.8,Summit , CO
302,CN0811900000000,8.0,119.0,"Teller County, CO",2005,12597,11975,622,4.9,Teller , CO
303,CN0812100000000,8.0,121.0,"Washington County, CO",2005,2754,2650,104,3.8,Washington , CO
304,CN0812300000000,8.0,123.0,"Weld County, CO",2005,111087,105019,6068,5.5,Weld , CO
305,CN0812500000000,8.0,125.0,"Yuma County, CO",2005,6062,5872,190,3.1,Yuma , CO
306,CN0900100000000,9.0,1.0,"Fairfield County, CT",2005,451803,431973,19830,4.4,Fairfield , CT
307,CN0900300000000,9.0,3.0,"Hartford County, CT",2005,437887,414699,23188,5.3,Hartford , CT
308,CN0900500000000,9.0,5.0,"Litchfield County, CT",2005,102186,97509,4677,4.6,Litchfield , CT
309,CN0900700000000,9.0,7.0,"Middlesex County, CT",2005,89289,85484,3805,4.3,Middlesex , CT
310,CN0900900000000,9.0,9.0,"New Haven County, CT",2005,429962,407064,22898,5.3,New Haven , CT
311,CN0901100000000,9.0,11.0,"New London County, CT",2005,144132,137659,6473,4.5,New London , CT
312,CN0901300000000,9.0,13.0,"Tolland County, CT",2005,80817,77419,3398,4.2,Tolland , CT
313,CN0901500000000,9.0,15.0,"Windham County, CT",2005,60903,57577,3326,5.5,Windham , CT
314,CN1000100000000,10.0,1.0,"Kent County, DE",2005,72015,69394,2621,3.6,Kent , DE
315,CN1000300000000,10.0,3.0,"New Castle County, DE",2005,270152,258145,12007,4.4,New Castle , DE
316,CN1000500000000,10.0,5.0,"Sussex County, DE",2005,90242,86926,3316,3.7,Sussex , DE
318,CN1200100000000,12.0,1.0,"Alachua County, FL",2005,123550,119924,3626,2.9,Alachua , FL
319,CN1200300000000,12.0,3.0,"Baker County, FL",2005,11112,10751,361,3.2,Baker , FL
320,CN1200500000000,12.0,5.0,"Bay County, FL",2005,82406,79474,2932,3.6,Bay , FL
321,CN1200700000000,12.0,7.0,"Bradford County, FL",2005,11709,11334,375,3.2,Bradford , FL
322,CN1200900000000,12.0,9.0,"Brevard County, FL",2005,260435,250969,9466,3.6,Brevard , FL
323,CN1201100000000,12.0,11.0,"Broward County, FL",2005,957619,922294,35325,3.7,Broward , FL
324,CN1201300000000,12.0,13.0,"Calhoun County, FL",2005,5247,5050,197,3.8,Calhoun , FL
325,CN1201500000000,12.0,15.0,"Charlotte County, FL",2005,66088,63430,2658,4,Charlotte , FL
326,CN1201700000000,12.0,17.0,"Citrus County, FL",2005,51324,49126,2198,4.3,Citrus , FL
327,CN1201900000000,12.0,19.0,"Clay County, FL",2005,86643,83661,2982,3.4,Clay , FL
328,CN1202100000000,12.0,21.0,"Collier County, FL",2005,145136,140087,5049,3.5,Collier , FL
329,CN1202300000000,12.0,23.0,"Columbia County, FL",2005,28740,27757,983,3.4,Columbia , FL
330,CN1202700000000,12.0,27.0,"DeSoto County, FL",2005,13556,12937,619,4.6,DeSoto , FL
331,CN1202900000000,12.0,29.0,"Dixie County, FL",2005,5550,5339,211,3.8,Dixie , FL
332,CN1203100000000,12.0,31.0,"Duval County, FL",2005,421549,404681,16868,4,Duval , FL
333,CN1203300000000,12.0,33.0,"Escambia County, FL",2005,135677,130436,5241,3.9,Escambia , FL
334,CN1203500000000,12.0,35.0,"Flagler County, FL",2005,29981,28668,1313,4.4,Flagler , FL
335,CN1203700000000,12.0,37.0,"Franklin County, FL",2005,5136,4950,186,3.6,Franklin , FL
336,CN1203900000000,12.0,39.0,"Gadsden County, FL",2005,20488,19692,796,3.9,Gadsden , FL
337,CN1204100000000,12.0,41.0,"Gilchrist County, FL",2005,7489,7251,238,3.2,Gilchrist , FL
338,CN1204300000000,12.0,43.0,"Glades County, FL",2005,4295,4085,210,4.9,Glades , FL
339,CN1204500000000,12.0,45.0,"Gulf County, FL",2005,6321,6110,211,3.3,Gulf , FL
340,CN1204700000000,12.0,47.0,"Hamilton County, FL",2005,4616,4429,187,4.1,Hamilton , FL
341,CN1204900000000,12.0,49.0,"Hardee County, FL",2005,11378,10834,544,4.8,Hardee , FL
342,CN1205100000000,12.0,51.0,"Hendry County, FL",2005,17375,16088,1287,7.4,Hendry , FL
343,CN1205300000000,12.0,53.0,"Hernando County, FL",2005,57093,54294,2799,4.9,Hernando , FL
344,CN1205500000000,12.0,55.0,"Highlands County, FL",2005,39983,38293,1690,4.2,Highlands , FL
345,CN1205700000000,12.0,57.0,"Hillsborough County, FL",2005,570252,548804,21448,3.8,Hillsborough , FL
346,CN1205900000000,12.0,59.0,"Holmes County, FL",2005,8366,8064,302,3.6,Holmes , FL
347,CN1206100000000,12.0,61.0,"Indian River County, FL",2005,59484,56638,2846,4.8,Indian River , FL
348,CN1206300000000,12.0,63.0,"Jackson County, FL",2005,21058,20313,745,3.5,Jackson , FL
349,CN1206500000000,12.0,65.0,"Jefferson County, FL",2005,6814,6599,215,3.2,Jefferson , FL
350,CN1206700000000,12.0,67.0,"Lafayette County, FL",2005,2798,2713,85,3,Lafayette , FL
351,CN1206900000000,12.0,69.0,"Lake County, FL",2005,118339,113846,4493,3.8,Lake , FL
352,CN1207100000000,12.0,71.0,"Lee County, FL",2005,272752,263972,8780,3.2,Lee , FL
353,CN1207300000000,12.0,73.0,"Leon County, FL",2005,137708,133367,4341,3.2,Leon , FL
354,CN1207500000000,12.0,75.0,"Levy County, FL",2005,16579,15948,631,3.8,Levy , FL
355,CN1207700000000,12.0,77.0,"Liberty County, FL",2005,3297,3204,93,2.8,Liberty , FL
356,CN1207900000000,12.0,79.0,"Madison County, FL",2005,7438,7091,347,4.7,Madison , FL
357,CN1208100000000,12.0,81.0,"Manatee County, FL",2005,144617,139595,5022,3.5,Manatee , FL
358,CN1208300000000,12.0,83.0,"Marion County, FL",2005,127862,123011,4851,3.8,Marion , FL
359,CN1208500000000,12.0,85.0,"Martin County, FL",2005,64652,62084,2568,4,Martin , FL
360,CN1208600000000,12.0,86.0,"Miami-Dade County, FL",2005,1147797,1111437,36360,3.2,Miami-Dade , FL
361,CN1208700000000,12.0,87.0,"Monroe County, FL",2005,45496,44259,1237,2.7,Monroe , FL
362,CN1208900000000,12.0,89.0,"Nassau County, FL",2005,32720,31631,1089,3.3,Nassau , FL
363,CN1209100000000,12.0,91.0,"Okaloosa County, FL",2005,96570,93848,2722,2.8,Okaloosa , FL
364,CN1209300000000,12.0,93.0,"Okeechobee County, FL",2005,17220,16386,834,4.8,Okeechobee , FL
365,CN1209500000000,12.0,95.0,"Orange County, FL",2005,553951,533969,19982,3.6,Orange , FL
366,CN1209700000000,12.0,97.0,"Osceola County, FL",2005,116456,111999,4457,3.8,Osceola , FL
367,CN1209900000000,12.0,99.0,"Palm Beach County, FL",2005,604861,578769,26092,4.3,Palm Beach , FL
368,CN1210100000000,12.0,101.0,"Pasco County, FL",2005,177737,169875,7862,4.4,Pasco , FL
369,CN1210300000000,12.0,103.0,"Pinellas County, FL",2005,453533,435761,17772,3.9,Pinellas , FL
370,CN1210500000000,12.0,105.0,"Polk County, FL",2005,258158,247679,10479,4.1,Polk , FL
371,CN1210700000000,12.0,107.0,"Putnam County, FL",2005,31351,29994,1357,4.3,Putnam , FL
372,CN1210900000000,12.0,109.0,"St. Johns County, FL",2005,83507,80952,2555,3.1,St. Johns , FL
373,CN1211100000000,12.0,111.0,"St. Lucie County, FL",2005,112948,107512,5436,4.8,St. Lucie , FL
374,CN1211300000000,12.0,113.0,"Santa Rosa County, FL",2005,67451,65003,2448,3.6,Santa Rosa , FL
375,CN1211500000000,12.0,115.0,"Sarasota County, FL",2005,169305,163509,5796,3.4,Sarasota , FL
376,CN1211700000000,12.0,117.0,"Seminole County, FL",2005,227032,219393,7639,3.4,Seminole , FL
377,CN1211900000000,12.0,119.0,"Sumter County, FL",2005,25555,24685,870,3.4,Sumter , FL
378,CN1212100000000,12.0,121.0,"Suwannee County, FL",2005,16638,16031,607,3.6,Suwannee , FL
379,CN1212300000000,12.0,123.0,"Taylor County, FL",2005,8813,8456,357,4.1,Taylor , FL
380,CN1212500000000,12.0,125.0,"Union County, FL",2005,5045,4893,152,3,Union , FL
381,CN1212700000000,12.0,127.0,"Volusia County, FL",2005,244688,235627,9061,3.7,Volusia , FL
382,CN1212900000000,12.0,129.0,"Wakulla County, FL",2005,14399,13997,402,2.8,Wakulla , FL
383,CN1213100000000,12.0,131.0,"Walton County, FL",2005,27944,27174,770,2.8,Walton , FL
384,CN1213300000000,12.0,133.0,"Washington County, FL",2005,9291,8946,345,3.7,Washington , FL
385,CN1300100000000,13.0,1.0,"Appling County, GA",2005,8947,8414,533,6,Appling , GA
386,CN1300300000000,13.0,3.0,"Atkinson County, GA",2005,3504,3315,189,5.4,Atkinson , GA
387,CN1300500000000,13.0,5.0,"Bacon County, GA",2005,4726,4474,252,5.3,Bacon , GA
388,CN1300700000000,13.0,7.0,"Baker County, GA",2005,1791,1697,94,5.2,Baker , GA
389,CN1300900000000,13.0,9.0,"Baldwin County, GA",2005,20216,19103,1113,5.5,Baldwin , GA
390,CN1301100000000,13.0,11.0,"Banks County, GA",2005,9163,8803,360,3.9,Banks , GA
391,CN1301300000000,13.0,13.0,"Barrow County, GA",2005,30504,29050,1454,4.8,Barrow , GA
392,CN1301500000000,13.0,15.0,"Bartow County, GA",2005,44608,42034,2574,5.8,Bartow , GA
393,CN1301700000000,13.0,17.0,"Ben Hill County, GA",2005,8090,7635,455,5.6,Ben Hill , GA
394,CN1301900000000,13.0,19.0,"Berrien County, GA",2005,8833,8464,369,4.2,Berrien , GA
395,CN1302100000000,13.0,21.0,"Bibb County, GA",2005,72845,68652,4193,5.8,Bibb , GA
396,CN1302300000000,13.0,23.0,"Bleckley County, GA",2005,5081,4702,379,7.5,Bleckley , GA
397,CN1302500000000,13.0,25.0,"Brantley County, GA",2005,7559,7148,411,5.4,Brantley , GA
398,CN1302700000000,13.0,27.0,"Brooks County, GA",2005,8289,7932,357,4.3,Brooks , GA
399,CN1302900000000,13.0,29.0,"Bryan County, GA",2005,15280,14673,607,4,Bryan , GA
400,CN1303100000000,13.0,31.0,"Bulloch County, GA",2005,30251,28835,1416,4.7,Bulloch , GA
401,CN1303300000000,13.0,33.0,"Burke County, GA",2005,10078,9315,763,7.6,Burke , GA
402,CN1303500000000,13.0,35.0,"Butts County, GA",2005,9107,8550,557,6.1,Butts , GA
403,CN1303700000000,13.0,37.0,"Calhoun County, GA",2005,2325,2158,167,7.2,Calhoun , GA
404,CN1303900000000,13.0,39.0,"Camden County, GA",2005,20428,19466,962,4.7,Camden , GA
405,CN1304300000000,13.0,43.0,"Candler County, GA",2005,4494,4277,217,4.8,Candler , GA
406,CN1304500000000,13.0,45.0,"Carroll County, GA",2005,50679,47869,2810,5.5,Carroll , GA
407,CN1304700000000,13.0,47.0,"Catoosa County, GA",2005,34815,33295,1520,4.4,Catoosa , GA
408,CN1304900000000,13.0,49.0,"Charlton County, GA",2005,4380,4147,233,5.3,Charlton , GA
409,CN1305100000000,13.0,51.0,"Chatham County, GA",2005,124569,118847,5722,4.6,Chatham , GA
410,CN1305300000000,13.0,53.0,"Chattahoochee County, GA",2005,2657,2375,282,10.6,Chattahoochee , GA
411,CN1305500000000,13.0,55.0,"Chattooga County, GA",2005,11053,10449,604,5.5,Chattooga , GA
412,CN1305700000000,13.0,57.0,"Cherokee County, GA",2005,99737,95569,4168,4.2,Cherokee , GA
413,CN1305900000000,13.0,59.0,"Clarke County, GA",2005,59066,56414,2652,4.5,Clarke , GA
414,CN1306100000000,13.0,61.0,"Clay County, GA",2005,1384,1309,75,5.4,Clay , GA
415,CN1306300000000,13.0,63.0,"Clayton County, GA",2005,136125,126767,9358,6.9,Clayton , GA
416,CN1306500000000,13.0,65.0,"Clinch County, GA",2005,2499,2345,154,6.2,Clinch , GA
417,CN1306700000000,13.0,67.0,"Cobb County, GA",2005,369291,351402,17889,4.8,Cobb , GA
418,CN1306900000000,13.0,69.0,"Coffee County, GA",2005,17335,16333,1002,5.8,Coffee , GA
419,CN1307100000000,13.0,71.0,"Colquitt County, GA",2005,19256,18261,995,5.2,Colquitt , GA
420,CN1307300000000,13.0,73.0,"Columbia County, GA",2005,56828,54198,2630,4.6,Columbia , GA
421,CN1307500000000,13.0,75.0,"Cook County, GA",2005,7008,6590,418,6,Cook , GA
422,CN1307700000000,13.0,77.0,"Coweta County, GA",2005,55824,53100,2724,4.9,Coweta , GA
423,CN1307900000000,13.0,79.0,"Crawford County, GA",2005,6269,5899,370,5.9,Crawford , GA
424,CN1308100000000,13.0,81.0,"Crisp County, GA",2005,10108,9442,666,6.6,Crisp , GA
425,CN1308300000000,13.0,83.0,"Dade County, GA",2005,8433,8027,406,4.8,Dade , GA
426,CN1308500000000,13.0,85.0,"Dawson County, GA",2005,10287,9846,441,4.3,Dawson , GA
427,CN1308700000000,13.0,87.0,"Decatur County, GA",2005,12136,11389,747,6.2,Decatur , GA
428,CN1308900000000,13.0,89.0,"DeKalb County, GA",2005,368282,345752,22530,6.1,DeKalb , GA
429,CN1309100000000,13.0,91.0,"Dodge County, GA",2005,9104,8576,528,5.8,Dodge , GA
430,CN1309300000000,13.0,93.0,"Dooly County, GA",2005,4852,4548,304,6.3,Dooly , GA
431,CN1309500000000,13.0,95.0,"Dougherty County, GA",2005,41217,38622,2595,6.3,Dougherty , GA
432,CN1309700000000,13.0,97.0,"Douglas County, GA",2005,59500,56134,3366,5.7,Douglas , GA
433,CN1309900000000,13.0,99.0,"Early County, GA",2005,5618,5304,314,5.6,Early , GA
434,CN1310100000000,13.0,101.0,"Echols County, GA",2005,2314,2236,78,3.4,Echols , GA
435,CN1310300000000,13.0,103.0,"Effingham County, GA",2005,25609,24593,1016,4,Effingham , GA
436,CN1310500000000,13.0,105.0,"Elbert County, GA",2005,9954,9273,681,6.8,Elbert , GA
437,CN1310700000000,13.0,107.0,"Emanuel County, GA",2005,10651,10059,592,5.6,Emanuel , GA
438,CN1310900000000,13.0,109.0,"Evans County, GA",2005,4858,4609,249,5.1,Evans , GA
439,CN1311100000000,13.0,111.0,"Fannin County, GA",2005,10068,9550,518,5.1,Fannin , GA
440,CN1311300000000,13.0,113.0,"Fayette County, GA",2005,53172,50717,2455,4.6,Fayette , GA
441,CN1311500000000,13.0,115.0,"Floyd County, GA",2005,50139,47541,2598,5.2,Floyd , GA
442,CN1311700000000,13.0,117.0,"Forsyth County, GA",2005,75083,72207,2876,3.8,Forsyth , GA
443,CN1311900000000,13.0,119.0,"Franklin County, GA",2005,10389,9795,594,5.7,Franklin , GA
444,CN1312100000000,13.0,121.0,"Fulton County, GA",2005,457326,430634,26692,5.8,Fulton , GA
445,CN1312300000000,13.0,123.0,"Gilmer County, GA",2005,13412,12776,636,4.7,Gilmer , GA
446,CN1312500000000,13.0,125.0,"Glascock County, GA",2005,1188,1110,78,6.6,Glascock , GA
447,CN1312700000000,13.0,127.0,"Glynn County, GA",2005,38916,37168,1748,4.5,Glynn , GA
448,CN1312900000000,13.0,129.0,"Gordon County, GA",2005,26657,25363,1294,4.9,Gordon , GA
449,CN1313100000000,13.0,131.0,"Grady County, GA",2005,11609,11070,539,4.6,Grady , GA
450,CN1313300000000,13.0,133.0,"Greene County, GA",2005,6639,6156,483,7.3,Greene , GA
451,CN1313500000000,13.0,135.0,"Gwinnett County, GA",2005,398300,379383,18917,4.7,Gwinnett , GA
452,CN1313700000000,13.0,137.0,"Habersham County, GA",2005,19726,18855,871,4.4,Habersham , GA
453,CN1313900000000,13.0,139.0,"Hall County, GA",2005,82801,79099,3702,4.5,Hall , GA
454,CN1314100000000,13.0,141.0,"Hancock County, GA",2005,3301,3030,271,8.2,Hancock , GA
455,CN1314300000000,13.0,143.0,"Haralson County, GA",2005,12834,12138,696,5.4,Haralson , GA
456,CN1314500000000,13.0,145.0,"Harris County, GA",2005,15281,14636,645,4.2,Harris , GA
457,CN1314700000000,13.0,147.0,"Hart County, GA",2005,10936,10174,762,7,Hart , GA
458,CN1314900000000,13.0,149.0,"Heard County, GA",2005,4936,4652,284,5.8,Heard , GA
459,CN1315100000000,13.0,151.0,"Henry County, GA",2005,88594,83860,4734,5.3,Henry , GA
460,CN1315300000000,13.0,153.0,"Houston County, GA",2005,62594,59586,3008,4.8,Houston , GA
461,CN1315500000000,13.0,155.0,"Irwin County, GA",2005,4623,4356,267,5.8,Irwin , GA
462,CN1315700000000,13.0,157.0,"Jackson County, GA",2005,25395,24196,1199,4.7,Jackson , GA
463,CN1315900000000,13.0,159.0,"Jasper County, GA",2005,6231,5914,317,5.1,Jasper , GA
464,CN1316100000000,13.0,161.0,"Jeff Davis County, GA",2005,5459,5074,385,7.1,Jeff Davis , GA
465,CN1316300000000,13.0,163.0,"Jefferson County, GA",2005,6883,6298,585,8.5,Jefferson , GA
466,CN1316500000000,13.0,165.0,"Jenkins County, GA",2005,3501,3292,209,6,Jenkins , GA
467,CN1316700000000,13.0,167.0,"Johnson County, GA",2005,3712,3484,228,6.1,Johnson , GA
468,CN1316900000000,13.0,169.0,"Jones County, GA",2005,13664,13001,663,4.9,Jones , GA
469,CN1317100000000,13.0,171.0,"Lamar County, GA",2005,7764,7287,477,6.1,Lamar , GA
470,CN1317300000000,13.0,173.0,"Lanier County, GA",2005,3810,3658,152,4,Lanier , GA
471,CN1317500000000,13.0,175.0,"Laurens County, GA",2005,22054,20844,1210,5.5,Laurens , GA
472,CN1317700000000,13.0,177.0,"Lee County, GA",2005,16403,15749,654,4,Lee , GA
473,CN1317900000000,13.0,179.0,"Liberty County, GA",2005,22914,21562,1352,5.9,Liberty , GA
474,CN1318100000000,13.0,181.0,"Lincoln County, GA",2005,3615,3357,258,7.1,Lincoln , GA
475,CN1318300000000,13.0,183.0,"Long County, GA",2005,5749,5517,232,4,Long , GA
476,CN1318500000000,13.0,185.0,"Lowndes County, GA",2005,50416,48390,2026,4,Lowndes , GA
477,CN1318700000000,13.0,187.0,"Lumpkin County, GA",2005,12168,11586,582,4.8,Lumpkin , GA
478,CN1318900000000,13.0,189.0,"McDuffie County, GA",2005,10635,9894,741,7,McDuffie , GA
479,CN1319100000000,13.0,191.0,"McIntosh County, GA",2005,5231,4951,280,5.4,McIntosh , GA
480,CN1319300000000,13.0,193.0,"Macon County, GA",2005,5408,4930,478,8.8,Macon , GA
481,CN1319500000000,13.0,195.0,"Madison County, GA",2005,15469,14782,687,4.4,Madison , GA
482,CN1319700000000,13.0,197.0,"Marion County, GA",2005,3410,3229,181,5.3,Marion , GA
483,CN1319900000000,13.0,199.0,"Meriwether County, GA",2005,9814,9103,711,7.2,Meriwether , GA
484,CN1320100000000,13.0,201.0,"Miller County, GA",2005,3600,3465,135,3.8,Miller , GA
485,CN1320500000000,13.0,205.0,"Mitchell County, GA",2005,10130,9559,571,5.6,Mitchell , GA
486,CN1320700000000,13.0,207.0,"Monroe County, GA",2005,12689,12047,642,5.1,Monroe , GA
487,CN1320900000000,13.0,209.0,"Montgomery County, GA",2005,4255,4007,248,5.8,Montgomery , GA
488,CN1321100000000,13.0,211.0,"Morgan County, GA",2005,8932,8517,415,4.6,Morgan , GA
489,CN1321300000000,13.0,213.0,"Murray County, GA",2005,20981,20013,968,4.6,Murray , GA
490,CN1321500000000,13.0,215.0,"Muscogee County, GA",2005,84703,79487,5216,6.2,Muscogee , GA
491,CN1321700000000,13.0,217.0,"Newton County, GA",2005,42367,39831,2536,6,Newton , GA
492,CN1321900000000,13.0,219.0,"Oconee County, GA",2005,17109,16513,596,3.5,Oconee , GA
493,CN1322100000000,13.0,221.0,"Oglethorpe County, GA",2005,7556,7211,345,4.6,Oglethorpe , GA
494,CN1322300000000,13.0,223.0,"Paulding County, GA",2005,58563,55791,2772,4.7,Paulding , GA
495,CN1322500000000,13.0,225.0,"Peach County, GA",2005,11353,10591,762,6.7,Peach , GA
496,CN1322700000000,13.0,227.0,"Pickens County, GA",2005,14232,13639,593,4.2,Pickens , GA
497,CN1322900000000,13.0,229.0,"Pierce County, GA",2005,8327,7931,396,4.8,Pierce , GA
498,CN1323100000000,13.0,231.0,"Pike County, GA",2005,7706,7269,437,5.7,Pike , GA
499,CN1323300000000,13.0,233.0,"Polk County, GA",2005,20428,19391,1037,5.1,Polk , GA
500,CN1323500000000,13.0,235.0,"Pulaski County, GA",2005,4368,4120,248,5.7,Pulaski , GA
501,CN1323700000000,13.0,237.0,"Putnam County, GA",2005,10075,9528,547,5.4,Putnam , GA
502,CN1323900000000,13.0,239.0,"Quitman County, GA",2005,985,924,61,6.2,Quitman , GA
503,CN1324100000000,13.0,241.0,"Rabun County, GA",2005,7810,7444,366,4.7,Rabun , GA
